,0,1,2
0,Best,Mean,Best X
1,13.801356497022148,-6.135153525100946,"[ 0.20826713 -0.06147537 -0.30049677  0.78293153 -0.7040036   0.82723955
 -0.90889695  0.09318516 -0.32866239  0.12807073  0.52137985  0.66480212
 -0.36751438 -0.34579506  0.86261631 -0.69466361  0.47207489  0.16390279
  0.51777355  0.38515322  0.51755809  0.08825094  0.80973792  0.30981256
  0.16884246 -0.85316556  0.26547528 -0.31067407 -0.65179723 -0.05244257
  0.59148257  0.81933687  0.74786868  0.23102762  0.00482685 -0.57503932
  0.49726232  0.05156181  0.46163964 -0.67924596 -0.10989618 -0.07661358
  0.6075647  -0.49528143  0.01045324  0.43072413 -0.05391279 -0.25848544
 -0.7121379  -0.84875007  0.46769215  0.30149057 -0.96591624 -0.29930259
  0.15211032 -0.20453594  0.16015579  0.11826217 -0.52976774 -0.28390499
  0.69143045 -0.97336896  0.64218338 -0.82779339  0.64310124  0.67657085
 -0.01767651  0.56182057  0.14414802  0.12306736 -0.69092067 -0.06076814
  0.6403635   0.84152387 -0.20374461 -0.93163676 -0.88669354  0.25317089
  0.39845234 -0.06545135 -0.32999159  0.19025095  0.4797129   0.30022704
  0.17400811  0.8817178   0.96387438  0.39274547  0.93201164 -0.64387242
 -0.2234043   0.75516998 -0.91591997  0.45935223  0.01475252 -0.17470896
 -0.41353306  0.90250507 -0.94127859  0.72988154 -0.70021137 -0.87274236
 -0.0984718  -0.35127969 -0.51370522 -0.11414344  0.75499791 -0.6250469
 -0.62850931  0.3695385  -0.64564501  0.67747348  0.03082208 -0.29783283
  0.064714   -0.5980055  -0.55763284  0.05495967 -0.41814889 -0.78781612
 -0.37503242 -0.13862416  0.22858938 -0.85944051  0.16889431 -0.38056402
 -0.60726288 -0.66346362  0.32904454 -0.66717043  0.57886795 -0.92532082
 -0.27287083  0.87669141 -0.79324399  0.40098949 -0.01396562  0.2843236
 -0.48710282 -0.12790001 -0.0198434   0.51732612 -0.03298419 -0.29369343
 -0.30496892 -0.21612432  0.38345533  0.84962905  0.95515561  0.82270545
 -0.27406217  0.59254346 -0.11498461 -0.54243269  0.0247032  -0.65098758
  0.42386825  0.56020398 -0.96319414  0.0431975  -0.92599431  0.19055825
  0.63036094  0.54930788  0.72712675 -0.42497558  0.30025679  0.71300838
 -0.62619353  0.80256128 -0.41651906 -0.72014192  0.06616824  0.72938629
  0.95894228 -0.15403019  0.85660177  0.94543573  0.70089986 -0.7901103
 -0.25536013 -0.24899068 -0.77765045  0.17196984 -0.49788143 -0.21772651
  0.24628183 -0.96330187 -0.9782471   0.62368607  0.73703924 -0.64831962
 -0.7054999   0.39421516  0.5245467  -0.64935759  0.16000979 -0.33436747
  0.04288375  0.63074214  0.64381767  0.6687862  -0.13205808  0.60348191
 -0.7861742   0.63086876  0.28214344  0.5012878   0.36007233  0.81721808
 -0.68752565 -0.60320028  0.85269904 -0.97533569  0.36223703  0.39244063
 -0.1318526   0.25666806  0.98069802  0.03521235  0.91352071  0.11043686
  0.65596165 -0.98387743  0.69635466 -0.43600566 -0.61768978  0.73277939
 -0.30821602  0.64443546 -0.87312417  0.54925065 -0.07751203  0.40097704
 -0.5160047  -0.83342625 -0.60482968  0.4999776   0.58443899 -0.57785808
 -0.97763007  0.19849337 -0.63901285  0.83598898  0.92590707  0.47329285
 -0.41068622 -0.60145393  0.9387529  -0.0626353   0.50845986 -0.63210784
 -0.42155621  0.02432706  0.83827605  0.86821843 -0.51707468 -0.08521427
  0.94497801 -0.96058466  0.28717133 -0.63369642 -0.46334768  0.95009503
 -0.60324595]"
2,13.836770995351625,-5.220921096135804,"[ 0.         -0.26587222 -0.          0.          0.41761971  0.95822957
  0.34707925  0.         -0.         -0.         -0.         -0.
 -0.         -0.31335395  0.          0.         -0.55874735  0.
 -0.2156038  -0.         -0.         -0.          0.         -0.
 -0.          0.          0.         -0.         -0.60069123 -0.
  0.          0.          0.         -0.          0.73273461 -0.16746069
 -0.         -0.         -0.          0.          0.          0.
 -0.          0.         -0.         -0.          0.          0.
 -0.         -0.         -0.         -0.         -0.          0.
 -0.          0.          0.          0.          0.52669722  0.
 -0.07026915  0.          0.          0.         -0.          0.
 -0.          0.         -0.         -0.         -0.          0.
  0.08931975 -0.          0.         -0.         -0.         -0.
 -0.30790089  0.          0.          0.         -0.26049917 -0.3305673
  0.          0.30709328 -0.         -0.          0.         -0.
  0.         -0.         -0.         -0.01997282  0.          0.
  0.          0.          0.          0.         -0.          0.
 -0.         -0.         -0.         -0.42201014  0.          0.
 -0.27801377 -0.          0.69875705  0.          0.          0.
  0.10739935  0.         -0.          0.         -0.         -0.
  0.          0.         -0.          0.         -0.06967972 -0.
 -0.         -0.         -0.          0.45157849  0.          0.
 -0.          0.          0.          0.          0.         -0.
 -0.54348463  0.          0.          0.         -0.          0.
  0.          0.50733021 -0.          0.         -0.         -0.
  0.54784372 -0.         -0.63809505 -0.         -0.         -0.18527746
 -0.         -0.         -0.         -0.         -0.          0.56597841
  0.         -0.          0.         -0.         -0.          0.
 -0.         -0.          0.         -0.34405258  0.          0.29182542
  0.          0.12892125 -0.          0.          0.31313932  0.
  0.         -0.          0.         -0.         -0.         -0.
  0.12247839  0.         -0.         -0.         -0.30820792  0.52317749
 -0.17195696  0.         -0.09370578  0.          0.30737765 -0.
 -0.          0.         -0.         -0.          0.24602862  0.
  0.          0.          0.          0.22642984 -0.          0.
 -0.         -0.         -0.          0.          0.         -0.18768167
  0.          0.35401492  0.17803401  0.         -0.40260519 -0.
 -0.         -0.09624971 -0.         -0.66816943 -0.          0.
  0.         -0.          0.          0.          0.         -0.0599311
 -0.30230659 -0.          0.         -0.          0.         -0.
  0.         -0.47499751 -0.         -0.         -0.         -0.05649476
  0.          0.          0.          0.46145916  0.         -0.
 -0.          0.         -0.          0.         -0.         -0.
  0.         -0.         -0.         -0.          0.55152312 -0.
  0.        ]"
3,22.739310033250927,-4.835509909591057,"[-0.          0.12185227  0.          0.         -0.         -0.
 -0.          0.         -0.         -0.          0.          0.
  0.         -0.16495967 -0.         -0.          0.         -0.385701
 -0.          0.          0.25603529 -0.         -0.         -0.
  0.          0.27767463  0.56500743 -0.21820098  0.          0.
 -0.2650894   0.         -0.43737592  0.         -0.         -0.
 -0.         -0.          0.         -0.         -0.         -0.
  0.          0.          0.          0.52506264  0.16661582 -0.55108663
 -0.46623672  0.06304067  0.         -0.          0.          0.
  0.26808332 -0.          0.          0.7685331   0.          0.
 -0.         -0.          0.         -0.          0.          0.34107589
  0.         -0.         -0.30397639  0.         -0.         -0.66358534
 -0.         -0.         -0.11746449 -0.          0.1404404  -0.
  0.          0.         -0.          0.          0.3218818   0.61719408
  0.         -0.         -0.          0.          0.64585399 -0.
  0.          0.          0.          0.         -0.          0.
 -0.01004034  0.         -0.          0.         -0.61964506  0.
 -0.         -0.         -0.          0.          0.          0.
 -0.19973132  0.          0.          0.         -0.          0.
  0.37594574  0.          0.          0.          0.          0.57082544
 -0.         -0.          0.          0.         -0.         -0.
  0.          0.          0.          0.         -0.         -0.
  0.          0.          0.         -0.         -0.         -0.10386546
  0.         -0.          0.         -0.         -0.          0.
 -0.         -0.          0.          0.          0.         -0.
  0.         -0.49386372 -0.          0.3156728   0.         -0.20478009
  0.         -0.         -0.         -0.          0.61025271 -0.
 -0.         -0.          0.          0.10233537  0.         -1.
 -0.         -0.         -0.         -0.          0.         -0.01055995
  0.         -0.          0.          0.          0.          0.02380569
  0.         -0.         -0.         -0.         -0.         -0.
  0.          0.         -0.         -0.         -0.          0.
  0.         -0.          0.         -0.         -0.          0.
 -0.         -0.          0.         -0.          0.          0.
  0.          0.          0.57419319  0.          0.62247807 -0.
  0.          0.          0.         -0.          0.17954146 -0.
  0.18248251  0.         -0.21447685 -0.         -0.          0.
 -0.          0.          0.         -0.         -0.19663953 -0.
  0.00509948  0.52754335 -0.51406464  0.          0.         -0.
  0.         -0.          0.         -0.          0.21147009 -0.
  0.21176464  0.          0.24998289 -0.         -0.         -0.48009359
  0.          0.          0.          0.         -0.21988736 -0.
 -0.         -0.          0.         -0.         -0.          0.070593
  0.          0.         -0.         -0.          0.         -0.01508141
 -0.        ]"
4,22.739310033250927,-4.664655626751773,"[-0.          0.12185227  0.          0.         -0.         -0.
 -0.          0.         -0.         -0.          0.          0.
  0.         -0.16495967 -0.         -0.          0.         -0.385701
 -0.          0.          0.25603529 -0.         -0.         -0.
  0.          0.27767463  0.56500743 -0.21820098  0.          0.
 -0.2650894   0.         -0.43737592  0.         -0.         -0.
 -0.         -0.          0.         -0.         -0.         -0.
  0.          0.          0.          0.52506264  0.16661582 -0.55108663
 -0.46623672  0.06304067  0.         -0.          0.          0.
  0.26808332 -0.          0.          0.7685331   0.          0.
 -0.         -0.          0.         -0.          0.          0.34107589
  0.         -0.         -0.30397639  0.         -0.         -0.66358534
 -0.         -0.         -0.11746449 -0.          0.1404404  -0.
  0.          0.         -0.          0.          0.3218818   0.61719408
  0.         -0.         -0.          0.          0.64585399 -0.
  0.          0.          0.          0.         -0.          0.
 -0.01004034  0.         -0.          0.         -0.61964506  0.
 -0.         -0.         -0.          0.          0.          0.
 -0.19973132  0.          0.          0.         -0.          0.
  0.37594574  0.          0.          0.          0.          0.57082544
 -0.         -0.          0.          0.         -0.         -0.
  0.          0.          0.          0.         -0.         -0.
  0.          0.          0.         -0.         -0.         -0.10386546
  0.         -0.          0.         -0.         -0.          0.
 -0.         -0.          0.          0.          0.         -0.
  0.         -0.49386372 -0.          0.3156728   0.         -0.20478009
  0.         -0.         -0.         -0.          0.61025271 -0.
 -0.         -0.          0.          0.10233537  0.         -1.
 -0.         -0.         -0.         -0.          0.         -0.01055995
  0.         -0.          0.          0.          0.          0.02380569
  0.         -0.         -0.         -0.         -0.         -0.
  0.          0.         -0.         -0.         -0.          0.
  0.         -0.          0.         -0.         -0.          0.
 -0.         -0.          0.         -0.          0.          0.
  0.          0.          0.57419319  0.          0.62247807 -0.
  0.          0.          0.         -0.          0.17954146 -0.
  0.18248251  0.         -0.21447685 -0.         -0.          0.
 -0.          0.          0.         -0.         -0.19663953 -0.
  0.00509948  0.52754335 -0.51406464  0.          0.         -0.
  0.         -0.          0.         -0.          0.21147009 -0.
  0.21176464  0.          0.24998289 -0.         -0.         -0.48009359
  0.          0.          0.          0.         -0.21988736 -0.
 -0.         -0.          0.         -0.         -0.          0.070593
  0.          0.         -0.         -0.          0.         -0.01508141
 -0.        ]"
5,22.739310033250927,-4.300015101588412,"[-0.          0.12185227  0.          0.         -0.         -0.
 -0.          0.         -0.         -0.          0.          0.
  0.         -0.16495967 -0.         -0.          0.         -0.385701
 -0.          0.          0.25603529 -0.         -0.         -0.
  0.          0.27767463  0.56500743 -0.21820098  0.          0.
 -0.2650894   0.         -0.43737592  0.         -0.         -0.
 -0.         -0.          0.         -0.         -0.         -0.
  0.          0.          0.          0.52506264  0.16661582 -0.55108663
 -0.46623672  0.06304067  0.         -0.          0.          0.
  0.26808332 -0.          0.          0.7685331   0.          0.
 -0.         -0.          0.         -0.          0.          0.34107589
  0.         -0.         -0.30397639  0.         -0.         -0.66358534
 -0.         -0.         -0.11746449 -0.          0.1404404  -0.
  0.          0.         -0.          0.          0.3218818   0.61719408
  0.         -0.         -0.          0.          0.64585399 -0.
  0.          0.          0.          0.         -0.          0.
 -0.01004034  0.         -0.          0.         -0.61964506  0.
 -0.         -0.         -0.          0.          0.          0.
 -0.19973132  0.          0.          0.         -0.          0.
  0.37594574  0.          0.          0.          0.          0.57082544
 -0.         -0.          0.          0.         -0.         -0.
  0.          0.          0.          0.         -0.         -0.
  0.          0.          0.         -0.         -0.         -0.10386546
  0.         -0.          0.         -0.         -0.          0.
 -0.         -0.          0.          0.          0.         -0.
  0.         -0.49386372 -0.          0.3156728   0.         -0.20478009
  0.         -0.         -0.         -0.          0.61025271 -0.
 -0.         -0.          0.          0.10233537  0.         -1.
 -0.         -0.         -0.         -0.          0.         -0.01055995
  0.         -0.          0.          0.          0.          0.02380569
  0.         -0.         -0.         -0.         -0.         -0.
  0.          0.         -0.         -0.         -0.          0.
  0.         -0.          0.         -0.         -0.          0.
 -0.         -0.          0.         -0.          0.          0.
  0.          0.          0.57419319  0.          0.62247807 -0.
  0.          0.          0.         -0.          0.17954146 -0.
  0.18248251  0.         -0.21447685 -0.         -0.          0.
 -0.          0.          0.         -0.         -0.19663953 -0.
  0.00509948  0.52754335 -0.51406464  0.          0.         -0.
  0.         -0.          0.         -0.          0.21147009 -0.
  0.21176464  0.          0.24998289 -0.         -0.         -0.48009359
  0.          0.          0.          0.         -0.21988736 -0.
 -0.         -0.          0.         -0.         -0.          0.070593
  0.          0.         -0.         -0.          0.         -0.01508141
 -0.        ]"
6,22.739310033250927,-3.8828421217641282,"[-0.          0.12185227  0.          0.         -0.         -0.
 -0.          0.         -0.         -0.          0.          0.
  0.         -0.16495967 -0.         -0.          0.         -0.385701
 -0.          0.          0.25603529 -0.         -0.         -0.
  0.          0.27767463  0.56500743 -0.21820098  0.          0.
 -0.2650894   0.         -0.43737592  0.         -0.         -0.
 -0.         -0.          0.         -0.         -0.         -0.
  0.          0.          0.          0.52506264  0.16661582 -0.55108663
 -0.46623672  0.06304067  0.         -0.          0.          0.
  0.26808332 -0.          0.          0.7685331   0.          0.
 -0.         -0.          0.         -0.          0.          0.34107589
  0.         -0.         -0.30397639  0.         -0.         -0.66358534
 -0.         -0.         -0.11746449 -0.          0.1404404  -0.
  0.          0.         -0.          0.          0.3218818   0.61719408
  0.         -0.         -0.          0.          0.64585399 -0.
  0.          0.          0.          0.         -0.          0.
 -0.01004034  0.         -0.          0.         -0.61964506  0.
 -0.         -0.         -0.          0.          0.          0.
 -0.19973132  0.          0.          0.         -0.          0.
  0.37594574  0.          0.          0.          0.          0.57082544
 -0.         -0.          0.          0.         -0.         -0.
  0.          0.          0.          0.         -0.         -0.
  0.          0.          0.         -0.         -0.         -0.10386546
  0.         -0.          0.         -0.         -0.          0.
 -0.         -0.          0.          0.          0.         -0.
  0.         -0.49386372 -0.          0.3156728   0.         -0.20478009
  0.         -0.         -0.         -0.          0.61025271 -0.
 -0.         -0.          0.          0.10233537  0.         -1.
 -0.         -0.         -0.         -0.          0.         -0.01055995
  0.         -0.          0.          0.          0.          0.02380569
  0.         -0.         -0.         -0.         -0.         -0.
  0.          0.         -0.         -0.         -0.          0.
  0.         -0.          0.         -0.         -0.          0.
 -0.         -0.          0.         -0.          0.          0.
  0.          0.          0.57419319  0.          0.62247807 -0.
  0.          0.          0.         -0.          0.17954146 -0.
  0.18248251  0.         -0.21447685 -0.         -0.          0.
 -0.          0.          0.         -0.         -0.19663953 -0.
  0.00509948  0.52754335 -0.51406464  0.          0.         -0.
  0.         -0.          0.         -0.          0.21147009 -0.
  0.21176464  0.          0.24998289 -0.         -0.         -0.48009359
  0.          0.          0.          0.         -0.21988736 -0.
 -0.         -0.          0.         -0.         -0.          0.070593
  0.          0.         -0.         -0.          0.         -0.01508141
 -0.        ]"
7,22.739310033250927,-3.466557284683246,"[-0.          0.12185227  0.          0.         -0.         -0.
 -0.          0.         -0.         -0.          0.          0.
  0.         -0.16495967 -0.         -0.          0.         -0.385701
 -0.          0.          0.25603529 -0.         -0.         -0.
  0.          0.27767463  0.56500743 -0.21820098  0.          0.
 -0.2650894   0.         -0.43737592  0.         -0.         -0.
 -0.         -0.          0.         -0.         -0.         -0.
  0.          0.          0.          0.52506264  0.16661582 -0.55108663
 -0.46623672  0.06304067  0.         -0.          0.          0.
  0.26808332 -0.          0.          0.7685331   0.          0.
 -0.         -0.          0.         -0.          0.          0.34107589
  0.         -0.         -0.30397639  0.         -0.         -0.66358534
 -0.         -0.         -0.11746449 -0.          0.1404404  -0.
  0.          0.         -0.          0.          0.3218818   0.61719408
  0.         -0.         -0.          0.          0.64585399 -0.
  0.          0.          0.          0.         -0.          0.
 -0.01004034  0.         -0.          0.         -0.61964506  0.
 -0.         -0.         -0.          0.          0.          0.
 -0.19973132  0.          0.          0.         -0.          0.
  0.37594574  0.          0.          0.          0.          0.57082544
 -0.         -0.          0.          0.         -0.         -0.
  0.          0.          0.          0.         -0.         -0.
  0.          0.          0.         -0.         -0.         -0.10386546
  0.         -0.          0.         -0.         -0.          0.
 -0.         -0.          0.          0.          0.         -0.
  0.         -0.49386372 -0.          0.3156728   0.         -0.20478009
  0.         -0.         -0.         -0.          0.61025271 -0.
 -0.         -0.          0.          0.10233537  0.         -1.
 -0.         -0.         -0.         -0.          0.         -0.01055995
  0.         -0.          0.          0.          0.          0.02380569
  0.         -0.         -0.         -0.         -0.         -0.
  0.          0.         -0.         -0.         -0.          0.
  0.         -0.          0.         -0.         -0.          0.
 -0.         -0.          0.         -0.          0.          0.
  0.          0.          0.57419319  0.          0.62247807 -0.
  0.          0.          0.         -0.          0.17954146 -0.
  0.18248251  0.         -0.21447685 -0.         -0.          0.
 -0.          0.          0.         -0.         -0.19663953 -0.
  0.00509948  0.52754335 -0.51406464  0.          0.         -0.
  0.         -0.          0.         -0.          0.21147009 -0.
  0.21176464  0.          0.24998289 -0.         -0.         -0.48009359
  0.          0.          0.          0.         -0.21988736 -0.
 -0.         -0.          0.         -0.         -0.          0.070593
  0.          0.         -0.         -0.          0.         -0.01508141
 -0.        ]"
8,22.739310033250927,-3.1766874501223374,"[-0.          0.12185227  0.          0.         -0.         -0.
 -0.          0.         -0.         -0.          0.          0.
  0.         -0.16495967 -0.         -0.          0.         -0.385701
 -0.          0.          0.25603529 -0.         -0.         -0.
  0.          0.27767463  0.56500743 -0.21820098  0.          0.
 -0.2650894   0.         -0.43737592  0.         -0.         -0.
 -0.         -0.          0.         -0.         -0.         -0.
  0.          0.          0.          0.52506264  0.16661582 -0.55108663
 -0.46623672  0.06304067  0.         -0.          0.          0.
  0.26808332 -0.          0.          0.7685331   0.          0.
 -0.         -0.          0.         -0.          0.          0.34107589
  0.         -0.         -0.30397639  0.         -0.         -0.66358534
 -0.         -0.         -0.11746449 -0.          0.1404404  -0.
  0.          0.         -0.          0.          0.3218818   0.61719408
  0.         -0.         -0.          0.          0.64585399 -0.
  0.          0.          0.          0.         -0.          0.
 -0.01004034  0.         -0.          0.         -0.61964506  0.
 -0.         -0.         -0.          0.          0.          0.
 -0.19973132  0.          0.          0.         -0.          0.
  0.37594574  0.          0.          0.          0.          0.57082544
 -0.         -0.          0.          0.         -0.         -0.
  0.          0.          0.          0.         -0.         -0.
  0.          0.          0.         -0.         -0.         -0.10386546
  0.         -0.          0.         -0.         -0.          0.
 -0.         -0.          0.          0.          0.         -0.
  0.         -0.49386372 -0.          0.3156728   0.         -0.20478009
  0.         -0.         -0.         -0.          0.61025271 -0.
 -0.         -0.          0.          0.10233537  0.         -1.
 -0.         -0.         -0.         -0.          0.         -0.01055995
  0.         -0.          0.          0.          0.          0.02380569
  0.         -0.         -0.         -0.         -0.         -0.
  0.          0.         -0.         -0.         -0.          0.
  0.         -0.          0.         -0.         -0.          0.
 -0.         -0.          0.         -0.          0.          0.
  0.          0.          0.57419319  0.          0.62247807 -0.
  0.          0.          0.         -0.          0.17954146 -0.
  0.18248251  0.         -0.21447685 -0.         -0.          0.
 -0.          0.          0.         -0.         -0.19663953 -0.
  0.00509948  0.52754335 -0.51406464  0.          0.         -0.
  0.         -0.          0.         -0.          0.21147009 -0.
  0.21176464  0.          0.24998289 -0.         -0.         -0.48009359
  0.          0.          0.          0.         -0.21988736 -0.
 -0.         -0.          0.         -0.         -0.          0.070593
  0.          0.         -0.         -0.          0.         -0.01508141
 -0.        ]"
9,22.739310033250927,-2.8419751503034405,"[-0.          0.12185227  0.          0.         -0.         -0.
 -0.          0.         -0.         -0.          0.          0.
  0.         -0.16495967 -0.         -0.          0.         -0.385701
 -0.          0.          0.25603529 -0.         -0.         -0.
  0.          0.27767463  0.56500743 -0.21820098  0.          0.
 -0.2650894   0.         -0.43737592  0.         -0.         -0.
 -0.         -0.          0.         -0.         -0.         -0.
  0.          0.          0.          0.52506264  0.16661582 -0.55108663
 -0.46623672  0.06304067  0.         -0.          0.          0.
  0.26808332 -0.          0.          0.7685331   0.          0.
 -0.         -0.          0.         -0.          0.          0.34107589
  0.         -0.         -0.30397639  0.         -0.         -0.66358534
 -0.         -0.         -0.11746449 -0.          0.1404404  -0.
  0.          0.         -0.          0.          0.3218818   0.61719408
  0.         -0.         -0.          0.          0.64585399 -0.
  0.          0.          0.          0.         -0.          0.
 -0.01004034  0.         -0.          0.         -0.61964506  0.
 -0.         -0.         -0.          0.          0.          0.
 -0.19973132  0.          0.          0.         -0.          0.
  0.37594574  0.          0.          0.          0.          0.57082544
 -0.         -0.          0.          0.         -0.         -0.
  0.          0.          0.          0.         -0.         -0.
  0.          0.          0.         -0.         -0.         -0.10386546
  0.         -0.          0.         -0.         -0.          0.
 -0.         -0.          0.          0.          0.         -0.
  0.         -0.49386372 -0.          0.3156728   0.         -0.20478009
  0.         -0.         -0.         -0.          0.61025271 -0.
 -0.         -0.          0.          0.10233537  0.         -1.
 -0.         -0.         -0.         -0.          0.         -0.01055995
  0.         -0.          0.          0.          0.          0.02380569
  0.         -0.         -0.         -0.         -0.         -0.
  0.          0.         -0.         -0.         -0.          0.
  0.         -0.          0.         -0.         -0.          0.
 -0.         -0.          0.         -0.          0.          0.
  0.          0.          0.57419319  0.          0.62247807 -0.
  0.          0.          0.         -0.          0.17954146 -0.
  0.18248251  0.         -0.21447685 -0.         -0.          0.
 -0.          0.          0.         -0.         -0.19663953 -0.
  0.00509948  0.52754335 -0.51406464  0.          0.         -0.
  0.         -0.          0.         -0.          0.21147009 -0.
  0.21176464  0.          0.24998289 -0.         -0.         -0.48009359
  0.          0.          0.          0.         -0.21988736 -0.
 -0.         -0.          0.         -0.         -0.          0.070593
  0.          0.         -0.         -0.          0.         -0.01508141
 -0.        ]"
10,22.739310033250927,-2.8374508428735155,"[-0.          0.12185227  0.          0.         -0.         -0.
 -0.          0.         -0.         -0.          0.          0.
  0.         -0.16495967 -0.         -0.          0.         -0.385701
 -0.          0.          0.25603529 -0.         -0.         -0.
  0.          0.27767463  0.56500743 -0.21820098  0.          0.
 -0.2650894   0.         -0.43737592  0.         -0.         -0.
 -0.         -0.          0.         -0.         -0.         -0.
  0.          0.          0.          0.52506264  0.16661582 -0.55108663
 -0.46623672  0.06304067  0.         -0.          0.          0.
  0.26808332 -0.          0.          0.7685331   0.          0.
 -0.         -0.          0.         -0.          0.          0.34107589
  0.         -0.         -0.30397639  0.         -0.         -0.66358534
 -0.         -0.         -0.11746449 -0.          0.1404404  -0.
  0.          0.         -0.          0.          0.3218818   0.61719408
  0.         -0.         -0.          0.          0.64585399 -0.
  0.          0.          0.          0.         -0.          0.
 -0.01004034  0.         -0.          0.         -0.61964506  0.
 -0.         -0.         -0.          0.          0.          0.
 -0.19973132  0.          0.          0.         -0.          0.
  0.37594574  0.          0.          0.          0.          0.57082544
 -0.         -0.          0.          0.         -0.         -0.
  0.          0.          0.          0.         -0.         -0.
  0.          0.          0.         -0.         -0.         -0.10386546
  0.         -0.          0.         -0.         -0.          0.
 -0.         -0.          0.          0.          0.         -0.
  0.         -0.49386372 -0.          0.3156728   0.         -0.20478009
  0.         -0.         -0.         -0.          0.61025271 -0.
 -0.         -0.          0.          0.10233537  0.         -1.
 -0.         -0.         -0.         -0.          0.         -0.01055995
  0.         -0.          0.          0.          0.          0.02380569
  0.         -0.         -0.         -0.         -0.         -0.
  0.          0.         -0.         -0.         -0.          0.
  0.         -0.          0.         -0.         -0.          0.
 -0.         -0.          0.         -0.          0.          0.
  0.          0.          0.57419319  0.          0.62247807 -0.
  0.          0.          0.         -0.          0.17954146 -0.
  0.18248251  0.         -0.21447685 -0.         -0.          0.
 -0.          0.          0.         -0.         -0.19663953 -0.
  0.00509948  0.52754335 -0.51406464  0.          0.         -0.
  0.         -0.          0.         -0.          0.21147009 -0.
  0.21176464  0.          0.24998289 -0.         -0.         -0.48009359
  0.          0.          0.          0.         -0.21988736 -0.
 -0.         -0.          0.         -0.         -0.          0.070593
  0.          0.         -0.         -0.          0.         -0.01508141
 -0.        ]"
11,22.739310033250927,-2.4842870847172063,"[-0.          0.12185227  0.          0.         -0.         -0.
 -0.          0.         -0.         -0.          0.          0.
  0.         -0.16495967 -0.         -0.          0.         -0.385701
 -0.          0.          0.25603529 -0.         -0.         -0.
  0.          0.27767463  0.56500743 -0.21820098  0.          0.
 -0.2650894   0.         -0.43737592  0.         -0.         -0.
 -0.         -0.          0.         -0.         -0.         -0.
  0.          0.          0.          0.52506264  0.16661582 -0.55108663
 -0.46623672  0.06304067  0.         -0.          0.          0.
  0.26808332 -0.          0.          0.7685331   0.          0.
 -0.         -0.          0.         -0.          0.          0.34107589
  0.         -0.         -0.30397639  0.         -0.         -0.66358534
 -0.         -0.         -0.11746449 -0.          0.1404404  -0.
  0.          0.         -0.          0.          0.3218818   0.61719408
  0.         -0.         -0.          0.          0.64585399 -0.
  0.          0.          0.          0.         -0.          0.
 -0.01004034  0.         -0.          0.         -0.61964506  0.
 -0.         -0.         -0.          0.          0.          0.
 -0.19973132  0.          0.          0.         -0.          0.
  0.37594574  0.          0.          0.          0.          0.57082544
 -0.         -0.          0.          0.         -0.         -0.
  0.          0.          0.          0.         -0.         -0.
  0.          0.          0.         -0.         -0.         -0.10386546
  0.         -0.          0.         -0.         -0.          0.
 -0.         -0.          0.          0.          0.         -0.
  0.         -0.49386372 -0.          0.3156728   0.         -0.20478009
  0.         -0.         -0.         -0.          0.61025271 -0.
 -0.         -0.          0.          0.10233537  0.         -1.
 -0.         -0.         -0.         -0.          0.         -0.01055995
  0.         -0.          0.          0.          0.          0.02380569
  0.         -0.         -0.         -0.         -0.         -0.
  0.          0.         -0.         -0.         -0.          0.
  0.         -0.          0.         -0.         -0.          0.
 -0.         -0.          0.         -0.          0.          0.
  0.          0.          0.57419319  0.          0.62247807 -0.
  0.          0.          0.         -0.          0.17954146 -0.
  0.18248251  0.         -0.21447685 -0.         -0.          0.
 -0.          0.          0.         -0.         -0.19663953 -0.
  0.00509948  0.52754335 -0.51406464  0.          0.         -0.
  0.         -0.          0.         -0.          0.21147009 -0.
  0.21176464  0.          0.24998289 -0.         -0.         -0.48009359
  0.          0.          0.          0.         -0.21988736 -0.
 -0.         -0.          0.         -0.         -0.          0.070593
  0.          0.         -0.         -0.          0.         -0.01508141
 -0.        ]"
